,0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,-80.0
465,-32.17108154296875
466,-32.255462646484375
467,-32.343119049072264
468,21.26722877730792
469,-20.45145192146301
470,-20.504988574981688
471,34.09816687693107
472,-8.547447395324706
473,-8.568994140625
474,-8.590708160400391
475,63.30515617804248
476,7.452329444885254
477,7.473713111877442
478,60.66481103436329
479,19.582278203964233
480,19.63681216239929
481,73.61198869967319
482,31.810446119308473
483,31.896609830856324
484,31.98275065422058
485,32.07048830986023
486,32.156035566329955
487,32.24240984916687
488,32.329597043991086
489,32.4138831615448
490,32.50026087760925
491,32.58737483024597
492,32.67651553153992
493,32.75945315361023
494,32.84769167900085
495,32.93500666618347
496,33.022232389450075
497,-19.948449637503963
498,21.128788328170778
499,21.183179235458375
500,21.237521982192995
501,21.291949844360353
502,21.346435880661012
503,21.401190853118898
504,21.456762886047365
505,21.51047286987305
506,21.56353888511658
507,21.617581701278688
508,21.672633504867555
509,21.72367868423462
510,77.22090428314077
511,33.89380197525024
512,33.9811749458313
513,34.06886758804321
514,34.15058755874634
515,34.23878107070923
516,34.3221360206604
517,34.40767030715942
518,34.49551515579223
519,34.58253259658814
520,34.66912927627563
521,34.75533723831177
522,34.842569065094
523,34.92730188369751
524,35.01610994338989
525,35.102730655670165
526,35.18814706802368
527,35.27599229812622
528,35.36199693679809
529,35.449195575714114
530,35.536747455596924
531,35.619905948638916
532,35.706958866119386
533,35.79479722976684
534,35.881459903717044
535,35.967184925079344
536,36.055640888214114
537,36.14248857498169
538,36.22999696731567
539,36.31150064468384
540,36.399551486968996
541,36.48818483352661
542,36.574970722198486
543,36.66002206802368
544,36.74844789505005
545,36.83499803543091
546,36.922284030914305
547,37.00758485794067
548,37.09390802383423
549,37.18058786392212
550,37.268152713775635
551,37.349337100982666
552,37.43123483657837
553,37.517977237701416
554,37.604673099517825
555,37.688519382476805
556,37.774962711334226
557,37.863649463653566
558,37.95027055740356
559,38.03396043777466
560,38.12090616226196
561,38.20826616287231
562,38.295429706573486
563,38.38038835525513
564,38.46664094924927
565,38.54985399246216
566,-15.812361138030763
567,80.0
568,38.77588148117066
569,38.86241445541382
570,38.9484766960144
571,39.03688650131225
572,39.12210073471069
573,39.21027975082397
574,39.291177654266356
575,39.37872343063354
576,39.4652419090271
577,39.55138425827026
578,39.637168407440186
579,39.7185923576355
580,-13.302155410798878
581,27.826928567886352
582,27.878686380386352
583,27.933835458755492
584,27.986073446273803
585,28.04027457237244
586,28.092519712448123
587,28.145285797119143
588,28.1986686706543
589,28.252890777587893
590,28.306794595718387
591,28.359136533737185
592,28.412545633316043
593,28.466695737838748
594,28.52089686393738
595,28.57543892860413
596,28.62962980270386
597,28.683541011810306
598,28.738398027420047
599,28.7925509929657
600,28.84685702323914
601,28.926941108703616
602,-24.37736793101223
603,-28.06455584401681
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,-80.0
610,-20.11030411720276
611,-20.16364336013794
612,-20.21656847000122
613,-73.13219888293432
614,-32.39096727371216
615,-32.47841844558716
616,-32.563353061676025
617,-32.65223627090454
618,-32.73720064163208
619,-32.82459726333618
620,-32.91024522781372
621,-32.99838914871216
622,-33.08515405654907
623,-33.17136545181275
624,-33.25677194595337
625,-33.34461069107056
626,-33.42948579788208
627,-33.5182427406311
628,-33.60471506118775
629,-33.69158067703247
630,-33.77747812271118
631,-33.86484956741333
632,-33.9496994972229
633,-34.03763246536255
634,-34.123664951324464
635,-34.21147966384888
636,-34.2979229927063
637,-34.38419618606567
638,-34.47108583450317
639,-34.55792932510376
640,-34.64437570571899
641,-34.73112306594849
642,-34.814774417877196
643,-34.901052951812744
644,-34.98586282730103
645,-35.069662952423094
646,-35.15716218948364
647,-35.24274759292602
648,-35.32729806900024
649,-35.4133542060852
650,-35.49865961074829
651,-35.58469476699829
652,-35.66958627700806
653,-35.757698917388915
654,-35.844175815582275
655,-35.93038988113403
656,-36.01712694168091
657,-36.10010461807251
658,-36.185609912872316
659,-36.26989297866821
660,-36.357121753692624
661,-36.44155054092407
662,-36.52822580337524
663,-36.61366243362427
664,-36.696056079864505
665,80.0
666,0.0
667,-80.0
668,-32.17109298706055
669,-32.25531349182129
670,-32.341217803955075
671,-32.42583541870117
672,-32.510464096069335
673,-32.595065689086915
674,-32.67920989990235
675,-32.767504119873045
676,-32.85237159729004
677,-32.94072494506836
678,-33.02694091796875
679,-33.11396484375
680,20.62052268815445
681,-21.222136783599854
682,-21.276176977157593
683,-21.330920028686524
684,33.31812672793958
685,27.78899386486809
686,0.0
687,0.0
688,35.64708509630865
689,8.043207931518555
690,8.064369487762452
691,61.036559865252876
692,20.17148380279541
693,73.75586782297809
694,32.345076942443846
695,32.42745952606201
696,32.51502742767334
697,32.60005130767822
698,32.688134574890135
699,32.775296211242676
700,32.86123828887939
701,32.94704036712646
702,33.03154125213623
703,33.11743450164795
704,33.20364894866943
705,33.28911457061768
706,33.371906471252444
707,-80.0
708,0.0
709,0.0
710,0.0
711,80.0
712,32.17110900878906
713,32.25948638916016
714,32.34812774658203
715,-80.0
716,0.0
717,-80.0
718,-20.10922384262085
719,-20.164811849594116
720,-20.21913480758667
721,-20.27479887008667
722,-20.32575273513794
723,-20.378413677215576
724,-20.43106985092163
725,-20.484939098358154
726,-20.53863286972046
727,-20.59328293800354
728,-20.648098945617676
729,-20.700229167938232
730,-20.75378108024597
731,-20.808597087860107
732,-20.86218810081482
733,-20.914356231689453
734,-20.966939210891724
735,32.413557259073414
736,-9.010043478012085
737,-62.37919395860835
738,-21.11887130737305
739,-21.172221517562868
740,-21.226819849014284
741,-21.280423974990846
742,-21.335611200332643
743,-21.389486169815065
744,-21.443698263168336
745,69.15511783327472
746,0.0
747,-36.338630859271156
748,27.558448498653057
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,-37.40464256516989
767,27.76336437050439
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,80.0
791,32.17329139709473
792,32.26110725402832
793,32.34901580810547
794,32.43488311767578
795,32.51770706176758
796,32.60609931945801
797,-21.78323731717551
798,20.714358282089233
799,20.76773257255554
800,-32.40949803728192
801,8.811220693588258
802,-18.055911583817153
803,0.0
804,-35.67207610960055
805,-8.043827056884766
806,-8.065657806396484
807,-62.6485162454163
808,-20.17121000289917
809,-20.225064945220947
810,-20.27993173599243
811,-20.333127450942992
812,-20.387768459320068
813,-20.440468502044677
814,32.60885256320418
815,-8.484346008300781
816,-8.506166362762452
817,-8.52820873260498
818,-8.548734283447265
819,-8.570859432220459
820,27.41829148181398
821,0.0
822,0.0
823,0.0
824,-35.39618981486649
825,-8.043622303009034
826,-8.065275478363038
827,-8.086497402191162
828,-8.108659076690675
829,-8.129682731628417
830,-60.74014220392279
831,-20.238989067077636
832,-20.29343409538269
833,-20.345907163619994
834,-74.88927873488686
835,-32.51163439750671
836,-32.59784998893738
837,-32.68614230155945
838,-32.76791033744812
839,-32.85609927177429
840,-32.942086362838744
841,-33.02692332267761
842,-33.114540815353394
843,-33.19573130607605
844,-33.281104230880736
845,-33.36821284294128
846,-33.45484652519226
847,-33.54191851615906
848,-33.6268771648407
849,80.0
850,-80.0
851,-32.171915435791014
852,-32.2583667755127
853,-32.346483612060545
854,-32.431349182128905
855,-32.51985816955566
856,-32.605522537231444
857,-32.68894500732422
858,-32.77501220703125
859,80.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,80.0
888,32.17323951721191
889,-80.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,80.0
896,32.173909759521486
897,32.25916862487793
898,32.34801826477051
899,32.434868240356444
900,32.52056617736817
901,32.60448799133301
902,32.69246215820313
903,32.77639808654785
904,32.8629711151123
905,32.94856491088867
906,33.03383522033691
907,33.11964149475098
908,33.20568962097168
909,33.29307098388672
910,-80.0
911,0.0
912,80.0
913,20.10711693763733
914,20.160752773284912
915,20.214383602142334
916,20.26727271080017
917,20.321288585662842
918,20.37590456008911
919,20.430074453353882
920,-33.411275775980926
921,8.473586797714233
922,8.495545244216919
923,8.517477560043336
924,8.53952202796936
925,-27.19900394272671
926,-80.0
927,-32.17158432006836
928,-32.2528579711914
929,-32.334127044677736
930,-32.41931076049805
931,-32.502410125732425
932,22.163732336183873
933,-20.608923149108886
934,-20.664040279388427
935,69.12928249642897
936,0.0
937,0.0
938,35.31159781210378
939,8.042739105224609
940,60.68123859370412
941,20.153641653060912
942,20.208320569992065
943,73.6115900851219
944,32.38202319145203
945,32.469501447677615
946,32.556224775314334
947,-73.15798816023216
948,8.600413274765014
949,8.622104501724243
950,-28.885595438142204
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
